50810100,40201,20150205,16,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,01,3,2.3,0,0
50810100,40201,20150205,17,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,16,2,1.5,1,0
50810100,40201,20150205,18,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,14,1,1.6,0,2
50810100,40201,20150205,19,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,2,1.6,0,0
50810100,40201,20150205,20,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,14,2,1.7,0,0
50810100,40201,20150205,21,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,3,1.7,0,0
50810100,40201,20150205,22,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,2,1.6,0,0
50810100,40201,20150205,23,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,1,1.5,0,0
50810100,40201,20150205,24,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,14,2,1.2,0,0
50810100,40201,20150206,01,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,14,2,1,0,0
50810100,40201,20150206,02,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,2,-.1,0,0
50810100,40201,20150206,03,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,2,0,0,0
50810100,40201,20150206,04,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,1,-.1,0,0
50810100,40201,20150206,05,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,01,1,-.8,0,0
50810100,40201,20150206,06,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,16,0,-1.1,0,0
50810100,40201,20150206,07,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,11,1,-.4,0,0
50810100,40201,20150206,08,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,11,2,1.4,0,0
50810100,40201,20150206,09,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,12,1,3.7,0,0
50810100,40201,20150206,10,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,01,1,5.2,0,0
50810100,40201,20150206,11,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,07,1,6.4,0,0
50810100,40201,20150206,12,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,09,1,8.2,0,0
50810100,40201,20150206,13,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,09,1,9,0,0
50810100,40201,20150206,14,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,01,1,8.2,0,0
50810100,40201,20150206,15,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,20,16,3,7.5,0,0
50810100,40201,20150206,16,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,05,1,6.4,0,0
50810100,40201,20150206,17,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,36,04,1,6.2,0,0
50810100,40201,20150206,18,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,32,16,2,4.9,0,0
50810100,40201,20150206,19,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,24,16,1,4.1,0,0
